@id,@lon,@lat,name,operator,manufacturer,manufacturer:type,generator:manufacturer,generator:type,generator:output:electricity,power_rating,rotor:diameter,height,ref,note
256533125,8.5940854,53.3201016,,,,,,,,,,,,
256533126,8.5920160,53.3212935,,,,,,,,,,,,
256533127,8.5967903,53.3216909,,,,,,,,,,,,
256533128,8.5901388,53.3180708,,,,,,,,,,,,
256533129,8.5897988,53.3224943,,,,,,,,,,,,
256610218,7.9250968,52.4523028,Enercon 2 3 MW,,,,,,,,,,,
256676411,10.0887801,52.3251894,,AN Windenergie GmbH,,,,,,,,,AN 1300-339-11,
256676468,10.0900332,52.3276286,,AN Windenergie GmbH,,,,,,,,,AN 1300-268-10,
256677248,10.1006934,52.3265270,,AN Windenergie GmbH,,,,,,,,,AN 1300-341-16,
256677423,10.1052424,52.3257297,,AN Windenergie GmbH,,,,,,,,,AN 1300-338-17,
256678238,10.1001612,52.3216745,,AN Windenergie GmbH,,,,,,,,,AN 1300-261-14,
256678251,10.1058003,52.3212286,,AN Windenergie GmbH,,,,,,,,,AN 1300-1009-19,
256678680,10.1015775,52.3198383,,AN Windenergie GmbH,,,,,,,,,AN 1300-340-13,
256910596,10.1007152,52.3240918,,AN Windenergie GmbH,,,,,,,,,AN 1300-260-15,
256995576,8.1827157,53.3648555,,,,,,,,,,,,
256995578,8.1825661,53.3673263,,,,,,,,,,,,
256995618,8.1829694,53.3618852,,,,,,,,,,,,
257032414,9.8370378,52.3214937,,,,,,,,,,,,
257032415,9.8385837,52.3167164,,,,,,,,,,,,
257032416,9.9212750,52.2912797,,,,,,,,,,,,
257032417,9.9214999,52.2898464,,,,,,,,,,,,
257032418,9.9217124,52.2883539,,,,,,,,,,,,
257032419,9.9209781,52.2864024,,,,,,,,,,,,
257032420,9.9204309,52.2842226,Martina,,,,,,,,,,,
257032421,9.9057161,52.2700282,,,,,,,,,,,,
257032422,9.9066270,52.2678620,,,,,,,,,,,,
257032423,9.9072242,52.2658193,,,,,,,,,,,,
257032424,9.9080441,52.2631617,,,,,,,,,,,,
257032425,9.9131667,52.2671860,,Windwärts,,,,,,,,,,
257032426,9.9122998,52.2693763,,Windwärts,,,,,,,,,,
257032427,9.9114347,52.2714781,,Windwärts,,,,,,,,,,
257032428,9.9106256,52.2735731,Ariel,Windwärts,,,,,,,,,66346,
257032435,9.6664255,52.2231785,,,,,,,,,,,,
257032436,9.6709176,52.2195100,,,,,,,,,,,,
257032437,9.6768817,52.2171282,,,,,,,,,,,,
257032438,9.6839489,52.2156437,,,,,,,,,,,,
257032439,9.6830056,52.2172515,,,,,,,,,,,,
257032440,9.6824147,52.2196096,,,,,,,,,,,,
257032441,9.6476555,52.2627358,,,,,,,,,,,,
257032442,9.6492851,52.2622877,,,,,,,,,,,,
257032443,9.6507290,52.2620329,,,,,,,,,,,,
257032444,9.6535610,52.2616890,,,,,,,,,,,,
257032445,9.7446823,52.1884479,,,,,,,,,,,,
257032446,9.7389477,52.1882911,,,,,,,,,,,,
257032447,9.7334187,52.1881072,,,,,,,,,,,,
257032448,9.7348153,52.1929902,,,,,,,,,,,,
257032449,9.7398168,52.1928642,,,,,,,,,,,,
257032450,9.7448032,52.1926426,,,,,,,,,,,,
257032451,9.7448964,52.1957088,,,,,,,,,,,,
257032452,9.7381453,52.1963045,,,,,,,,,,,,
257032454,9.6737131,52.2806346,,,,,,,660 kW,,,,V-14503,
257032456,9.7909516,52.2344694,,,,,,,,,,,,
257032457,9.7914635,52.2367602,,,,,,,,,,,,
257032459,9.7918373,52.2410258,,,,,,,,,,,,
257032465,9.7901476,52.2427838,,,,,,,,,,,,
257032466,9.7897471,52.2460450,,,,,,,,,,,,
257032467,9.7881689,52.2486770,,,,,,,,,,,,
257032468,9.7877155,52.2513002,,,,,,,,,,,,
257477277,11.6241047,50.0979784,,,,,,,,,,,,
257585274,7.8578691,53.3872509,,,,,,,,,,,,
257585276,7.8637690,53.3883445,,,,,,,,,,,,
257585292,7.8519983,53.3911053,,,,,,,,,,,,
257585295,7.8514833,53.3884384,,,,,,,,,,,,
257585313,7.8485565,53.3854336,,,,,,,,,,,,
257585388,7.8429517,53.3842459,,,,,,,,,,,,
257585401,7.8461875,53.3900508,,,,,,,,,,,,
257603057,6.9068928,51.6143267,,,,,,,,,,,,
257603124,6.9066786,51.6158523,,,,,,,,,,,,
257603140,6.9000545,51.6136123,,,,,,,,,,,,
257603187,6.9492757,51.6163613,,,,,,,,,,,,
257603209,6.9484824,51.6122150,,,,,,,,,,,,
257611589,8.5579495,53.2570452,,,,,,,,,,,,
257699332,7.8607220,53.3910318,,,,,,,,,,,,
257923382,7.8557035,53.3901172,,,,,,,,,,,,
258502440,5.3315954,52.3839056,,,,,,,,,,,,
258502442,5.3355865,52.3801335,,,,,,,,,,,,
258502447,5.3287200,52.3656707,,,,,,,,,,,,
258502454,5.3329686,52.3620281,,,,,,,,,,,,
258506127,5.1359709,52.3747274,,,,,,,,,,,,
258506128,5.1299617,52.3749134,,,,,,,,,,,,
258506129,5.1270108,52.3717089,,,,,,,,,,,,
258506130,5.1303823,52.3682797,,,,,,,,,,,,
258506131,5.1330341,52.3714406,,,,,,,,,,,,
258506132,5.1390419,52.3713178,,,,,,,,,,,,
258583660,5.5402528,52.3565680,,,,,,,,,,,,
258583697,5.5405425,52.3601980,,,,,,,,,,,,
258583699,5.5455796,52.3635361,,,,,,,,,,,,
258583702,5.5312727,52.3620489,,,,,,,,,,,,
258649011,5.3820331,52.3758039,,,,,,,,,,,,
258650761,5.4128858,52.3454386,,,,,,,,,,,,
258655881,5.4256492,52.3726081,,,,,,,,,,,,
258749042,5.4224770,52.3264295,,,,,,,,,,,,
258749043,5.4165204,52.3240689,,,,,,,,,,,,
258749044,5.4395375,52.3295949,,,,,,,,,,,,
258878322,6.0115062,50.8472483,,,,,,,,,,,,
258880691,6.0210068,50.8215131,,,,,,,,,,,,
258894561,5.6520122,50.8778400,,,,,,,,,,,,
258894597,5.6553423,50.8800190,,,,,,,,,,,,
258895042,5.6587579,50.8820371,,,,,,,,,,,,
258910895,9.9343347,52.2046187,SW 70108,,,,,,,,,,,
259031855,12.2860395,51.0980375,,,,,,,,,,,,
259192601,9.9363290,52.2027703,SW 70111,,,,,,,,,,,
259192602,9.9371032,52.2005536,SW 70101,,,,,,,,,,,
259192603,9.9371614,52.1979532,SW 70094,,,,,,,,,,,
259542693,6.5168850,51.4800919,,,,,,,,,,,,
260253849,7.8918910,51.8064857,,,,,,,,,,,,
260253853,7.8985367,51.8074174,,,,,,,,,,,,
260367269,8.3812466,51.8216378,,,,,,,,,,,,
260367270,8.3815041,51.8200090,,,,,,,,,,,,
260367271,8.3840375,51.8198216,,,,,,,,,,,,
260556793,8.3722515,51.8644524,,,,,,,,,,,,
260734964,6.2481380,51.0636926,,,,,,,,,,,,
260734965,6.2521847,51.0632702,,,,,,,,,,,,
261102794,6.2055944,50.9053369,,,,,,,,,,,,
261102842,6.2007495,50.9005696,,,,,,,,,,,,
261759699,11.5334147,52.1200739,,,Enercon,,,,,,,,,
261759700,11.5345906,52.1161475,,,Enercon,,,,,,,,,
262215812,4.4857209,52.1257565,,,,,,,,,,,,
262306000,11.6014528,50.0211675,Windrad,,,,,,,,,,,
262645794,10.9435616,52.3814951,,,,,,,,,,,,
262645801,10.9437333,52.3797138,,,,,,,,,,,,
262645806,10.9383946,52.3792108,,,,,,,,,,,,
262645811,10.9435616,52.3777542,,,,,,,,,,,,
262645860,10.9381629,52.3767063,,,,,,,,,,,,
262645880,10.9470979,52.3768006,,,,,,,,,,,,
262645898,10.9550973,52.3770364,,,,,,,,,,,,
262645909,10.9563676,52.3791060,,,,,,,,,,,,
262645930,10.9495269,52.3799862,,,,,,,,,,,,
262807946,10.2391560,52.5138796,,,,,,,,,,,,
262807972,10.2446408,52.4868556,SW 70139,Südwind Energy GmbH,,,,,,,,,,
262807973,10.2411645,52.4852618,SW 70140,Südwind Energy GmbH,,,,,,,,,,1500kw
262807983,10.2377828,52.4869030,70100,Südwind Energy GmbH,,,,,,,,,,
262808160,8.9788644,49.8749480,,,,,,,1 MW,,,,,
262813144,10.4653446,52.2195612,,,,,,,yes,,,,,
262813145,10.4584953,52.2176524,,,,,,,yes,,,,,
262813146,10.4547445,52.2159696,,,,,,,yes,,,,,
262814612,10.4534490,52.2137696,,,,,,,yes,,,,,
262848916,11.6663452,52.2017789,,,,,,,,,,,,Enercon E-66
262848934,11.6696452,52.2006696,,,,,,,,,,,,Enercon E-66
262927425,10.9392039,52.3747386,,,,,,,,,,,,
262930686,10.9964207,52.3261267,,,,,,,,,,,,
262930687,10.9956133,52.3279438,,,,,,,,,,,,
262930731,10.9955532,52.3293495,,,,,,,,,,,,
262933795,10.9653837,52.3793876,,,,,,,,,,,,
263054304,4.4879168,52.1269830,,,,,,,,,,,,
263710901,4.1031470,51.9524413,,,,,,,,,,,,
263710902,4.0968814,51.9542398,,,,,,,,,,,,
263710983,4.0913453,51.9558003,,,,,,,,,,,,
263710984,4.1012845,51.9483944,,,,,,,,,,,,
263710988,4.0951476,51.9504205,,,,,,,,,,,,
263833043,11.6304762,48.2141795,Windkraftanlage Fröttmaning,,,,,,1500 kW,,67,100,,
264148646,8.2687339,49.3819275,,Juwi,Fuhrländer,MD 77,,,1.5 MW,1500 kW,,,FL 340,
264148653,8.2702703,49.3861516,,Juwi,Fuhrländer,MD 77,,,1.5 MW,1500 kW,,,FL 341,
264958495,10.6287429,52.1895843,,,,,,,,,,,,
265070970,7.4510280,51.6618320,,,,,,,,,,,,
265071130,7.4467107,51.6620450,,,,,,,,,,,,
265375084,6.9470665,51.5608843,,,,,,,,,,,,
265540252,11.2153984,51.0352813,,,,,,,,,,,,
265540254,11.2164383,51.0338514,,,,,,,,,,,,
265540255,11.2192457,51.0330464,,,,,,,,,,,,
265540257,11.2208416,51.0317021,,,,,,,,,,,,
265619857,12.3948543,51.5028746,,,,,,,,,,,,
265619863,12.4023130,51.5037668,,,,,,,,,,,,
265619873,12.3903567,51.5050223,,,,,,,,,,,,
265619884,12.3840396,51.5053108,,,,,,,,,,,,
265620027,12.3850352,51.5010527,,,,,,,,,,,,
265902869,6.6447967,51.5219177,,,,,,,,,,,,
265905028,6.6509937,51.5859215,,,Seewind Windenergiesysteme GmbH,,,20/110,110 kW,110 kW,,,,
265905761,6.6447023,51.5870947,,,Enercon,E-58,,,1 MW,1 MW,,,,
265907419,6.4605889,51.6062692,,,,,,,,,,,,
265907440,6.4629492,51.6043075,,,,,,,,,,,,
265907469,6.4652409,51.6021751,,,,,,,,,,,,
265907586,6.4193433,51.6087962,,,,,,,,,,,,
265907759,6.4215445,51.6127561,,,,,,,,,,,,
265955579,13.2199201,51.0853089,,,,,,,,,,,,
266317423,16.6987672,48.0486399,,,,,,,,,,,,
266320515,16.7265153,48.0337143,,,,,,,,,,,,
266320516,16.7259052,48.0301963,Windpark Bruck/Leitha,,,,,,,,,,,
266320517,16.7257597,48.0372712,Windpark Bruck/Leitha,,,,,,,,,,,
266320518,16.7198374,48.0367260,Windpark Bruck/Leitha,,,,,,,,,,,
266320519,16.7326519,48.0325478,Windpark Bruck/Leitha,,,,,,,,,,,
266329094,8.9439658,52.8309626,,,,,,,,,,,,
266329095,8.9420645,52.8319389,,,,,,,,,,,,
266329130,8.9449313,52.8342723,,,,,,,,,,,,
266329747,8.7938521,52.9497748,,,,,,,,,,,,
266329766,8.7815783,52.9511711,,,,,,,,,,,,
266329769,8.8000834,52.9516210,,,,,,,,,,,,
266330676,8.6673238,52.8248179,,,,,,,,,,,,
266331639,8.6622181,52.9914972,,,,,,,,,,,,
266331640,8.6589463,52.9927029,,,,,,,1.65 MW,,,,V-16845,WEA V-16845 1650 kW
266331641,8.6734724,52.9916890,,,,,,,,,,,,
266331642,8.6750554,52.9935051,,,,,,,,,,,,
266331648,8.6764964,52.9919212,,,,,,,,,,,,
266331649,8.6749022,52.9905641,,,,,,,,,,,,
266332206,8.5588794,53.0150616,,,,,,,,,,,,
266337470,8.4247588,53.1996445,,,,,,,,,,,,
266337667,8.4189951,53.2011221,,,,,,,,,,,,
266337706,8.4207976,53.2042582,,,,,,,,,,,,
266337710,8.4264404,53.2028867,,,,,,,,,,,,
266337731,8.4264452,53.2054560,,,,,,,,,,,,
266337768,8.4214965,53.2076728,,,,,,,,,,,,
266337815,8.4215014,53.2104886,,,,,,,,,,,,
266337852,8.4295695,53.2084581,,,,,,,,,,,,
266337954,8.4295180,53.2110437,,,,,,,,,,,,
266337965,8.4301672,53.2179714,,,,,,,,,,,,
266337976,8.4355347,53.2156799,,,,,,,,,,,,
266337980,8.4355776,53.2127142,,,,,,,,,,,,
266337983,8.4372084,53.2187789,,,,,,,,,,,,
266345108,8.4485440,53.2269891,,,,,,,150 kW,,,,NX-99,WEA NX-99 150 kW
266457098,9.5584200,53.5629049,,,,,,,,,,,,
266457113,9.5647801,53.5640825,,,,,,,,,,,,
266457120,9.5598362,53.5613246,,,,,,,,,,,,
266457128,9.5648144,53.5614928,,,,,,,,,,,,
266457135,9.5688055,53.5646484,,,,,,,,,,,,
266457246,9.5697068,53.5616916,,,,,,,,,,,,
266457253,9.4621867,53.5177651,,,,,,,,,,,,
266457287,9.4673794,53.5173977,,,,,,,,,,,,
266457310,9.4583844,53.5176886,,,,,,,,,,,,
266457316,9.4595002,53.5151368,,,,,,,,,,,,
266457323,9.4673365,53.5144070,,,,,,,,,,,,
266457328,9.4671219,53.5201891,,,,,,,,,,,,
266457337,9.4592512,53.5102626,,,,,,,,,,,,
266457342,9.4630278,53.5095072,,,,,,,,,,,,
266457347,9.4671048,53.5087569,,,,,,,,,,,,
266457354,9.4626416,53.5071081,,,,,,,,,,,,
266457357,9.4588908,53.5077870,,,,,,,,,,,,
266457583,9.4664181,53.5117326,,,,,,,,,,,,
266621964,7.8439478,53.3871656,,,,,,,,,,,,
266640717,7.5562201,51.3244148,,,,,,,,,,,,
266684051,10.0093913,52.2916934,,,,,,,,,,,,
266684052,10.0096573,52.2901920,,,,,,,,,,,,
266736993,13.1497823,53.9084354,,,,,,,,,,,,
267010634,11.9611836,50.8638987,,,,,,,,,,,,
267399914,10.0259425,52.2042008,,,,,,,,,,,,
267399916,10.0264640,52.2028233,,,,,,,,,,,,
267470960,8.6439083,52.0131209,,,Enercon,E-66,,,yes,,,,E-70794,
267470961,8.6415002,52.0109301,,,Enercon,E-58,,,yes,,,,E-58078,
267471076,8.7147895,51.9920782,,,Enercon,E-66,,,yes,,,,E-70979,
267474269,8.9344474,51.9849426,,,,,,,,,,,,
267474277,9.1503631,52.0144554,,,,,,,,,,,,
267474313,9.1456253,52.0195686,,,,,,,,,,,,
267474314,9.1406642,52.0244277,,,,,,,,,,,,
267474323,9.1441490,52.0536876,,,,,,,,,,,,
267474324,9.1335661,52.0553395,,,,,,,,,,,,
267474328,9.1520797,52.0540359,,,,,,,,,,,,
267474710,9.1220562,52.0801644,,,,,,,,,,,,
267549660,12.2988806,49.7919514,,,,,,,,,,,,
267649303,12.1776641,50.8786026,,,,,,,,,,,,
267665260,13.6826405,52.6797515,,,Südwind,S.46/600,,,600 kW,600 kW,,,SW-46018,NH 73 m  RD 46 m
267665282,13.6821256,52.6820151,,,Südwind,S.46/600,,,600 kW,600 kW,,,SW-46013,NH 73 m  RD 46 m
267665292,13.6816964,52.6842004,,,Südwind,S.46/600,,,600 kW,600 kW,,,SW-46015,NH 73 m  RD 46 m
267665293,13.6811385,52.6864377,,,Südwind,S.46/600,,,600 kW,600 kW,,,SW-46012,NH 73 m  RD 46 m
267665294,13.6871896,52.6809484,,,,,,,1 MW,1000 kW,,,FL-80,
267665296,13.6871466,52.6830037,,,,,,,1 MW,1000 kW,,,FL-81,
267665300,13.6872754,52.6849028,,,,,,,1 MW,1000 kW,,,FL-82,
267665301,13.6872754,52.6868279,,,,,,,1 MW,1000 kW,,,FL-83,
267689838,7.5548410,51.3171441,,,,,,,,,,,,
267691324,12.6408293,50.8181523,,,,,,,,,,,,
267692632,10.8385821,50.1065709,Bretzenstein 1,,,,,,,,,,,
267692633,10.8340466,50.1065139,Bretzenstein 2,,,,,,,,,,,
268108130,12.1849941,50.8778281,,,,,,,,,,,,
268367203,8.6478883,51.7005502,,,,,,,,,,,,
268367205,8.6577359,51.6987883,,,,,,,,,,,G 6779,
268473305,9.0974468,48.8309457,,,,,,,,,,,,
268522288,13.3584690,52.2217738,,,,,,,,,,,,
268522296,13.3564777,52.2224731,,,,,,,,,,,,
268522577,13.3920975,52.2080008,,,,,,,,,,,,
268522578,13.3933678,52.2074591,,,,,,,,,,,,
268699936,8.4821400,53.3570501,,,,,,,,,,,,
268742688,6.3959526,50.7113986,,,,,,,,,,,,
268742692,6.3976031,50.7101787,,,,,,,,,,,,
268742695,6.4006839,50.7090018,,,,,,,,,,,,
268747987,8.4113709,52.8247346,,,,,,,,,,,,
268747991,8.4077554,52.8251135,,,,,,,,,,,,
268748067,8.3999783,52.8227711,,,,,,,,,,,,
268750338,8.6879056,52.8578323,,,,,,,,,,,S-70015,WEA S-70015 unknown kW
268750396,8.6804955,52.8639891,,,,,,,1.3 MW,,,,NX-1048,
268750444,8.7494610,52.9025134,,,,,,,,,,,,
268750452,8.7481482,52.9025076,,,,,,,,,,,,
268750487,8.7884341,52.9187199,,,,,,,1 MW,,,,NX-9155,WEA NX-9155 1000 kW
268750659,8.7736620,52.9368825,,,,,,,,,,,,
268750662,8.7764317,52.9345957,,,,,,,,,,,,
268841993,12.6301008,48.0207043,,,,,,,,,,,,
268841995,12.6309528,48.0184600,,,,,,,,,,,,
268877035,10.0449579,49.7484556,,,,,,,,,,,,
269016792,8.1163003,49.8211162,,,,,,,,,,,,
269016793,8.1163110,49.8191160,,,,,,,,,,,,
269016794,8.1162116,49.8174585,,,,,,,,,,,,
269016795,8.1169678,49.8154644,,,,,,,,,,,,
269016796,8.1174429,49.8133442,,,,,,,,,,,,
269115358,8.6673746,53.1299562,,,,,,,,,,,,
269144199,9.3173152,51.8630480,,,,,,,,,,,,
269909551,8.9773817,49.8761888,,,,,,,1 MW,,,,,
270318388,12.6581230,50.9254649,,,,,,,,,,,,
270318390,12.6566856,50.9271290,,,,,,,,,,,,
270446506,10.0249799,53.2899406,QU1,,,,,,,,,,,
270446507,10.0304704,53.2891773,QU2,,,,,,,,,,,
270502890,12.6546374,50.9229540,,,,,,,,,,,,
270502891,12.6515741,50.9280672,,,,,,,,,,,,
270502892,12.6524571,50.9251139,,,,,,,,,,,,
270549351,7.3930618,51.4827620,Airwin,Dortmunder Energie und Wasser,Enercon,,,,500,,,,,
270568556,5.9959758,49.8941789,,,,,,,,,,,,
270569458,6.0020183,49.8952737,,,,,,,,,,,,
270569668,6.0062583,49.8971646,,,,,,,,,,,,
270794548,10.5697671,50.9173133,,,,,,,,,,,,
270883635,13.7367607,52.3799614,,,,,,,,,,,,
270908122,7.8448928,51.0789329,,,,,,,,,,,,
270939711,8.7125470,53.0841194,,,,,,,,,,,,
270939716,8.7095479,53.0849853,,,,,,,,,,,,
270963447,13.2203373,51.0829044,,,,,,,,,,,,
270963448,13.2234334,51.0809866,,,,,,,,,,,,
271312550,13.1983736,51.0404978,,,,,,,,,,,,
271312555,13.1988068,51.0382603,,,,,,,,,,,,
271312561,13.1992494,51.0359009,,,,,,,,,,,,
271312562,13.1993415,51.0335182,,,,,,,,,,,,
271312563,13.2000975,51.0311644,,,,,,,,,,,,
271312564,13.2002634,51.0289902,,,,,,,,,,,,
271312566,13.2101922,51.0311354,,,,,,,,,,,,
271312567,13.2102844,51.0326949,,,,,,,,,,,,
271312568,13.2111141,51.0352864,,,,,,,,,,,,
271312569,13.2114367,51.0376052,,,,,,,,,,,,
271312570,13.1976437,51.0425846,,,,,,,,,,,,
271312571,13.1830342,51.0411754,,,,,,,,,,,,
271312573,13.1897797,51.0395596,,,,,,,,,,,,
271312574,13.1900171,51.0373203,,,,,,,,,,,,
271312575,13.1907992,51.0353531,,,,,,,,,,,,
271312576,13.1832018,51.0353443,,,,,,,,,,,,
271312577,13.1912740,51.0331926,,,,,,,,,,,,
271312578,13.1824197,51.0252875,,,,,,,,,,,,
271312580,13.1830063,51.0231353,,,,,,,,,,,,
271312581,13.1837046,51.0208249,,,,,,,,,,,,
271312582,13.1842911,51.0186462,,,,,,,,,,,,
271402833,10.0007398,54.6329329,,,,,,,,,,,,
271402835,10.0010521,54.6301516,,,,,,,,,,,,
271402836,9.9969445,54.6302509,,,,,,,,,,,,
271849016,9.5777142,49.3275873,,,,,,,,,,,,
271885526,12.6644901,50.9367435,,,,,,,,,,,,
271885527,12.6662384,50.9344215,,,,,,,,,,,,
271885528,12.6608098,50.9342790,,,,,,,,,,,,
271885529,12.6614625,50.9325585,,,,,,,,,,,,
271885530,12.6574016,50.9334880,,,,,,,,,,,,
271885531,12.6557279,50.9353271,,,,,,,,,,,,
271989484,9.4564029,54.7718269,,,,,,,,,,,,
272113591,9.1626191,51.4206754,,,Nordex,,,,1.3 MW,1300 kW,,,NX-1002,
272113597,9.1630027,51.4182233,,,Nordex,,,,1.3 MW,1300 kW,,,NX-1003,
272113627,9.3942628,52.6495770,,,Nordex,,,,150 kW,,,,NX-101,WEA NX-101 150 kW
272113724,9.3221010,52.6010870,WEA NX-102 150kW,,,,,,,,,,,WEA NX-102 150kW
272113730,9.5074900,52.5982630,,,,,,,1.3 MW,1300 kW,,,NX-1023,WEA NX-1023 1300 kW
272113737,8.6876376,53.7176759,,,,,,,1.3 MW,,,,NX-1021,WEA NX-1021 1300 kW
272113740,8.6828554,53.7168767,,,,,,,1.3 MW,,,,NX-1026,WEA NX-1026 1300 kW
272113746,9.4645210,52.6229550,,,,,,,1.3 MW,1300 kW,,,NX-1025,WEA NX-1025 1300 kW
272113751,9.5039300,52.5980890,,,,,,,1.3 MW,1300 kW,,,NX-1028,WEA NX-1028 1300 kW
272113784,9.4959110,52.5992200,,,,,,,1.3 MW,1300 kW,,,NX-1033,WEA NX-1033 1300 kW
272113792,8.6861868,53.7154337,,,,,,,1.3 MW,,,,NX-1030,WEA NX-1030 1300 kW
272113802,8.6819495,52.8611554,,,,,,,1.3 MW,,,,NX-1031,WEA NX-1031 1300 kW
272113808,9.4547990,52.6298790,,,,,,,1.3 MW,1300 kW,,,NX-1042,WEA NX-1042 1300 kW
272113815,8.6991664,53.7242135,,,,,,,1.3 MW,,,,NX-1043,WEA NX-1043 1300 kW
272113822,8.6891829,53.7200512,,,,,,,1.3 MW,,,,NX-1034,WEA NX-1034 1300 kW
272113836,8.6840572,53.7196156,,,,,,,1.3 MW,,,,NX-1047,WEA NX-1047 1300 kW
272113843,8.6796600,52.9539240,,,,,,,1.3 MW,,,,NX-1048,WEA NX-1048 1300 kW
272113849,9.4497750,52.6241180,,,,,,,1.3 MW,1300 kW,,,NX-1044,WEA NX-1044 1300 kW
272113856,8.6979622,53.7224318,,,,,,,1.3 MW,,,,NX-1045,WEA NX-1045 1300 kW
272113864,9.4596420,52.6225510,,,,,,,1.3 MW,1300 kW,,,NX-1051,WEA NX-1051 1300 kW
272113870,9.4598660,52.6242140,,,,,,,1.3 MW,1300 kW,,,NX-1052,WEA NX-1052 1300 kW
272113879,11.1323900,52.1275559,,,,,,,1.3 MW,1300 kW,,,NX-1049,WEA NX-1049 1300 kW
272113895,8.6909810,53.7187527,,,,,,,1.3 MW,,,,NX-1063,WEA NX-1063 1300 kW
272113901,9.4606450,52.6294430,,,,,,,1.3 MW,1300 kW,,,NX-1056,WEA NX-1056 1300 kW
272113906,9.4662210,52.6285760,,,,,,,1.3 MW,1300 kW,,,NX-1055,WEA NX-1055 1300 kW
272113915,9.4664500,52.6251050,,,,,,,1.3 MW,1300 kW,,,NX-1053,WEA NX-1053 1300 kW
272113923,9.4531740,52.6227560,,,,,,,1.3 MW,1300 kW,,,NX-1081,WEA NX-1081 1300 kW
272113929,9.4574920,52.6273960,,,,,,,1.3 MW,1300 kW,,,NX-1080,WEA NX-1080 1300 kW
272113935,9.4513290,52.6257660,,,,,,,1.3 MW,1300 kW,,,NX-1079,WEA NX-1079 1300 kW
272113940,9.4524160,52.6280360,,,,,,,1.3 MW,1300 kW,,,NX-1077,WEA NX-1077 1300 kW
272113946,11.2324742,52.1600304,,Prokon,Nordex,N-60,,,1.3 MW,1300 kW,,,NX-1109,NH69 RD60
272113948,11.2613476,52.1463858,,Prokon,Nordex,N-60,,,1.3 MW,1300 kW,,,NX-1108,NH69 RD60
272113950,8.6874621,53.7130718,,,,,,,1.3 MW,,,,NX-1095,WEA NX-1095 1300 kW
272113951,8.6876520,53.7214166,,,,,,,1.3 MW,,,,NX-1082,WEA NX-1082 1300 kW
272113952,11.2490872,52.1524460,,Prokon,Nordex,N-60,,,1.3 MW,1300 kW,,,NX-1114,NH69 RD60
272113954,11.2412551,52.1560532,,Prokon,Nordex,N-60,,,1.3 MW,1300 kW,,,NX-1112,NH69 RD60
272113955,11.2368456,52.1580871,,Prokon,Nordex,N-60,,,1.3 MW,1300 kW,,,NX-1111,NH69 RD60
272113956,11.2451497,52.1542562,,Prokon,Nordex,N-60,,,1.3 MW,1300 kW,,,NX-1110,NH69 RD60
272113957,11.2504728,52.1468440,,Prokon,Nordex,N-60,,,1.3 MW,1300 kW,,,NX-1126,NH69 RD60
272113959,9.0651930,51.7844000,,,,,,,1.3 MW,,,,NX-1127,WEA NX-1127 1300 kW
272113960,9.0614800,51.7827830,,,,,,,1.3 MW,,,,NX-1128,WEA NX-1128 1300 kW
272113962,11.2418726,52.1519263,,Prokon,Nordex,N-60,,,1.3 MW,1300 kW,,,NX-1117,NH69 RD60
272113963,11.2532194,52.1508783,,Prokon,Nordex,N-60,,,1.3 MW,1300 kW,,,NX-1118,NH69 RD60
272113964,11.2587641,52.1497512,,Prokon,Nordex,N-60,,,1.3 MW,1300 kW,,,NX-1121,NH69 RD60
272113966,11.2558544,52.1459697,,Prokon,Nordex,N-60,,,1.3 MW,1300 kW,,,NX-1125,NH69 RD60
272113967,11.2369958,52.1520378,,Prokon,Nordex,N-60,,,1.3 MW,1300 kW,,,NX-1138,NH69 RD60
272113969,11.2318459,52.1521629,,Prokon,Nordex,N-60,,,1.3 MW,1300 kW,,,NX-1140,NH69 RD60
272113970,9.4063260,52.6127040,,,,,,,1.3 MW,1300 kW,,,WEA NX-1143 1300 kW,NX-1143
272113971,9.4081930,52.6149270,,,,,,,1.3 MW,1300 kW,,,NX-1132,WEA NX-1132 1300 kW
272113972,9.4066080,52.6096920,,,,,,,1.3 MW,1300 kW,,,NX-1133,WEA NX-1133 1300 kW
272113973,9.4018750,52.6169090,,,,,,,1.3 MW,1300 kW,,,NX-1134,WEA NX-1134 1300 kW
272113975,8.6834702,53.7095754,,,,,,,1.3 MW,,,,NX-1135,WEA NX-1135 1300 kW
272113976,8.3902284,52.8610086,,,,,,,1.3 MW,,,,NX-1157,WEA NX-1157 1300 kW
272113978,9.4012790,52.6148250,,,,,,,1.3 MW,1300 kW,,,NX-1160,WEA NX-1160 1300 kW
272113979,9.9807410,51.4967530,,,,,,,150 kW,150 kW,,,NX-116,WEA NX-116 150 kW
272113981,8.6833296,53.7111653,,,,,,,1.3 MW,,,,NX-1144,WEA NX-1144 1300 kW
272113986,8.3875205,52.8572558,,,,,,,1.3 MW,,,,NX-1171,WEA NX-1171 1300 kW
272113990,8.3860840,52.8597912,,,,,,,1.3 MW,,,,NX-1162,WEA NX-1162 1300 kW
272113991,8.7046280,53.7182210,,,,,,,1.3 MW,,,,NX-1161,WEA NX-1161 1300 kW
272113992,8.3889115,52.8546644,,,,,,,1.3 MW,,,,NX-1170,WEA NX-1170 1300 kW
272113993,7.7201173,53.0021849,,,,,,,150 kW,,,,NX-117,WEA NX-117 150 kW
